Year,Month,Day,HourOfDay,DNI,DHI,GHI,Windfarm1,Price [SEK/MWh]
2019,9,7,17,58,42.9,49.4,734.385,397
2019,9,7,18,0,0,0,820.315,392
2019,9,7,19,0,0,0,211.006,391
2019,9,7,20,0,0,0,67.516,391
2019,9,7,21,0,0,0,51.868,385
2019,9,7,22,0,0,0,144.773,378
2019,9,7,23,0,0,0,258.661,370
2019,9,8,0,0,0,0,155.518,366
2019,9,8,1,0,0,0,0.077,355
2019,9,8,2,0,0,0,0,349
2019,9,8,3,0,0,0,151.672,348
2019,9,8,4,0,0,0,692.093,347
2019,9,8,5,126.9,27.1,35.8,872.267,349
2019,9,8,6,411.8,69.6,154.8,543.921,356
2019,9,8,7,561.7,98.5,288.6,295.949,361
2019,9,8,8,636.3,121.5,410,80.979,372
2019,9,8,9,550.1,174.1,471.9,496.493,396
2019,9,8,10,536.5,200.8,522.6,673.981,386
2019,9,8,11,76.5,280.6,327.3,211.361,384
2019,9,8,12,294.6,274.9,453.5,163.059,378
2019,9,8,13,47.4,241.2,267.5,86.434,371
2019,9,8,14,119.8,227.8,286,54.706,371
2019,9,8,15,13.1,125.7,130.6,0,370
2019,9,8,16,0.8,65.6,65.8,0,373
2019,9,8,17,0,16,16,363.65,407
2019,9,8,18,0,0,0,851.986,403
2019,9,8,19,0,0,0,811.807,403
2019,9,8,20,0,0,0,498.936,402
2019,9,8,21,0,0,0,466.684,394
2019,9,8,22,0,0,0,339.393,379
2019,9,8,23,0,0,0,345.667,372
2019,9,9,0,0,0,0,267.064,376
2019,9,9,1,0,0,0,334.482,362
2019,9,9,2,0,0,0,140.741,351
2019,9,9,3,0,0,0,10.229,349
2019,9,9,4,0,0,0,144.189,353
2019,9,9,5,14.7,22.4,23.4,498.698,363
2019,9,9,6,15.8,69.7,72.8,477.841,376
2019,9,9,7,28.9,129.2,138.8,435.802,400
2019,9,9,8,12.2,151.2,156.7,180.626,417
2019,9,9,9,20.4,196.8,207.8,96.688,422
2019,9,9,10,130.2,278.4,358,335.556,482
2019,9,9,11,2.3,177.5,178.9,272.721,508
2019,9,9,12,23.7,227.4,241.6,176.351,477
2019,9,9,13,23.8,208.5,221.8,188.286,480
2019,9,9,14,24.5,177.5,189.2,224.89,453
2019,9,9,15,28.3,146.9,157.3,305.686,449
2019,9,9,16,1.1,66.2,66.5,308.694,442
2019,9,9,17,0,19.3,19.3,411.309,480
2019,9,9,18,0,0,0,305.142,488
2019,9,9,19,0,0,0,623.367,429
2019,9,9,20,0,0,0,548.36,409
2019,9,9,21,0,0,0,821.803,398
2019,9,9,22,0,0,0,724.401,382
2019,9,9,23,0,0,0,1534.293,365
2019,9,10,0,0,0,0,829.915,351
2019,9,10,1,0,0,0,493.214,345
2019,9,10,2,0,0,0,810.057,330
2019,9,10,3,0,0,0,769.306,327
2019,9,10,4,0,0,0,881.718,332
2019,9,10,5,0,9,9,527.514,353
2019,9,10,6,0.2,53.5,53.5,489.501,379
2019,9,10,7,3.1,96.8,97.8,226.313,396
2019,9,10,8,0,109,109,217.461,420
2019,9,10,9,100.3,250.5,304,54.138,404
2019,9,10,10,55.9,243,274,172.271,383
2019,9,10,11,0,161.4,161.4,97.203,376
2019,9,10,12,78.8,274.9,323.1,14.277,378
2019,9,10,13,188.4,262,364.6,0,377
2019,9,10,14,37.5,194.3,211.8,669.404,377
2019,9,10,15,0,78.4,78.4,1390.141,372
2019,9,10,16,0,43.4,43.4,1357.019,371
2019,9,10,17,18.2,37,38.7,857.341,406
2019,9,10,18,0,0,0,284.175,398
2019,9,10,19,0,0,0,0,396
2019,9,10,20,0,0,0,0,393
2019,9,10,21,0,0,0,815.872,385
2019,9,10,22,0,0,0,2647.931,370
2019,9,10,23,0,0,0,1937.465,337
2019,9,11,0,0,0,0,1465.676,336
2019,9,11,1,0,0,0,3180.45,325
2019,9,11,2,0,0,0,3179.066,307
2019,9,11,3,0,0,0,4197.154,310
2019,9,11,4,0,0,0,5533.46,321
2019,9,11,5,0,8.5,8.5,5465.344,351
2019,9,11,6,349.7,65.2,132.5,5207.134,393
2019,9,11,7,626.4,77.3,280.8,5165.238,405
2019,9,11,8,629.7,109,385.4,4771.96,449
2019,9,11,9,675.7,128,485.4,3205.726,417
2019,9,11,10,33.9,233.2,252.9,4226.491,389
2019,9,11,11,23.7,230.6,245,5319.498,368
2019,9,11,12,32.9,239.9,259.6,5746.943,369
2019,9,11,13,10.6,181.3,187.1,5871.601,365
2019,9,11,14,7.7,148.2,151.7,5925.818,362
2019,9,11,15,1.7,102.1,102.7,5940.623,357
2019,9,11,16,1.9,65.7,66.1,5939.463,352
2019,9,11,17,0,17.3,17.3,5939.85,355
2019,9,11,18,0,0,0,5940.434,377
2019,9,11,19,0,0,0,5941.14,376
2019,9,11,20,0,0,0,5940.43,373
2019,9,11,21,0,0,0,5935.85,364
2019,9,11,22,0,0,0,5855.182,346
2019,9,11,23,0,0,0,5648.849,315
2019,9,12,0,0,0,0,5647.772,290
2019,9,12,1,0,0,0,5695.123,285
2019,9,12,2,0,0,0,5436.885,286
2019,9,12,3,0,0,0,5239.269,286
2019,9,12,4,0,0,0,5157.259,298
2019,9,12,5,125.6,18.9,25.3,5677.535,327
2019,9,12,6,467.7,52.9,140.9,5765.817,351
2019,9,12,7,625.1,76.8,276.9,5563.983,367
2019,9,12,8,708.2,94.7,402.5,4546.573,378
2019,9,12,9,659.7,131.2,476.7,4727.641,377
2019,9,12,10,710.8,132.5,546.4,4536.903,373
2019,9,12,11,229.4,275.4,414.6,3449.827,371
2019,9,12,12,255,261.4,407.7,3854.568,364
2019,9,12,13,152.1,249.7,331.6,3738.169,366
2019,9,12,14,379,173.3,342.1,4760.808,348
2019,9,12,15,266.3,140.3,234.4,4081.795,348
2019,9,12,16,134.2,90,119,4973.976,349
2019,9,12,17,76.3,30.1,35.9,5059.991,363
2019,9,12,18,0,0,0,5230.507,362
2019,9,12,19,0,0,0,4718.492,367
2019,9,12,20,0,0,0,5672.234,366
2019,9,12,21,0,0,0,5919.415,359
2019,9,12,22,0,0,0,5318.74,345
2019,9,12,23,0,0,0,4460.557,321
2019,9,13,0,0,0,0,4596.521,312
2019,9,13,1,0,0,0,4722.154,301
2019,9,13,2,0,0,0,3365.51,288
2019,9,13,3,0,0,0,2895.677,279
2019,9,13,4,0,0,0,3867.578,288
2019,9,13,5,131.1,16.8,22.8,5102.782,319
2019,9,13,6,515.9,47,141.8,4981.427,359
2019,9,13,7,660.6,70,278.4,5850.968,369
2019,9,13,8,617.7,110.9,377.8,5809.201,378
2019,9,13,9,35.9,199,216.8,5774.312,376
2019,9,13,10,720.2,131,545.9,5710.936,373
2019,9,13,11,800.4,114.2,593.6,5730.593,369
2019,9,13,12,797.1,110.8,576.4,5655.315,366
2019,9,13,13,770.6,105.5,516.5,5759.922,360
2019,9,13,14,335,180.1,330.4,5727.835,354
2019,9,13,15,543.1,97.1,281.8,5739.573,351
2019,9,13,16,366.3,70.3,147.3,5548.919,350
2019,9,13,17,173.1,28.2,40.8,5811.681,352
2019,9,13,18,0,0,0,5824.288,356
2019,9,13,19,0,0,0,5871.971,359
2019,9,13,20,0,0,0,5806.064,356
2019,9,13,21,0,0,0,5875.173,348
2019,9,13,22,0,0,0,5723.743,328
2019,9,13,23,0,0,0,5862.955,308
2019,9,14,0,0,0,0,5776.82,297
2019,9,14,1,0,0,0,5782.468,290
2019,9,14,2,0,0,0,5740.088,284
2019,9,14,3,0,0,0,5583.405,287
2019,9,14,4,0,0,0,5733.834,290
2019,9,14,5,26.4,14.5,15.6,5512.897,297
2019,9,14,6,441.2,55,134,5132.817,306
2019,9,14,7,185.2,131.3,189.2,4880.314,337
2019,9,14,8,649.4,107.9,383.9,4845.71,356
2019,9,14,9,405.2,199.6,406.5,5411.561,368
2019,9,14,10,550.6,182.9,498.2,5549.303,371
2019,9,14,11,523.4,197.6,509.2,5388.824,346
2019,9,14,12,602,168.4,516.9,4841.815,333
2019,9,14,13,695.4,128.2,495.2,4961.428,320
2019,9,14,14,605.9,123.7,393,5048.685,305
2019,9,14,15,532.8,101.3,279.4,5200.865,305
2019,9,14,16,251.4,80.2,131.9,5605.907,328
2019,9,14,17,0,10.2,10.2,5581.183,365
2019,9,14,18,0,0,0,5855.504,369
2019,9,14,19,0,0,0,5844.484,364
2019,9,14,20,0,0,0,5934.341,358
2019,9,14,21,0,0,0,5937.366,348
2019,9,14,22,0,0,0,5940.62,326
2019,9,14,23,0,0,0,5939.063,301
2019,9,15,0,0,0,0,5938.217,292
2019,9,15,1,0,0,0,5940.527,258
2019,9,15,2,0,0,0,5940.53,201
2019,9,15,3,0,0,0,5941.33,184
2019,9,15,4,0,0,0,5940.794,169
2019,9,15,5,0,5.5,5.5,5940.918,181
2019,9,15,6,2.4,50.2,50.7,5940.568,190
2019,9,15,7,5.7,93.6,95.4,5940.144,204
2019,9,15,8,11.5,140.7,145.5,5920.964,258
2019,9,15,9,227.8,229.2,346.2,5886.308,264
2019,9,15,10,0.3,154.4,154.6,5936.084,248
2019,9,15,11,42.2,252.7,277.4,5912.577,258
2019,9,15,12,11,194.7,200.9,5940.765,238
2019,9,15,13,21.6,202.3,213.5,5935.237,223
2019,9,15,14,24.8,174.3,185,5940.087,198
2019,9,15,15,18.1,121.8,127.7,5940.031,196
2019,9,15,16,0.1,52.6,52.6,5940.543,271
2019,9,15,17,0,10.8,10.8,5939.132,329
2019,9,15,18,0,0,0,5940.173,343
2019,9,15,19,0,0,0,5940.136,350
2019,9,15,20,0,0,0,5941.024,341
2019,9,15,21,0,0,0,5940.044,302
2019,9,15,22,0,0,0,5940.644,260
2019,9,15,23,0,0,0,5940.212,251
2019,9,16,0,0,0,0,5907.421,160
2019,9,16,1,0,0,0,5940.446,69
2019,9,16,2,0,0,0,5941.016,70
2019,9,16,3,0,0,0,5940.264,98
2019,9,16,4,0,0,0,5939.278,183
2019,9,16,5,71.8,12.8,15.1,5928.432,271
2019,9,16,6,448.7,48.4,124.5,5928.157,358
2019,9,16,7,630,72.5,262.2,5851.787,363
2019,9,16,8,703.5,91.4,383.8,5915.553,381
2019,9,16,9,761.8,101.4,485.3,5820.213,383
2019,9,16,10,750.8,117.3,538.8,5832.917,383
2019,9,16,11,800.3,108.8,575.2,5839.485,382
2019,9,16,12,788.4,108.2,555.7,5816.963,376
2019,9,16,13,176.1,237.7,328.4,5645.086,378
2019,9,16,14,235.5,188.4,290.1,5580.449,377
2019,9,16,15,461.6,107.5,255.8,5012.123,374
2019,9,16,16,246.2,74.1,121.5,5805.943,377
2019,9,16,17,93.3,21.9,27,5782.022,382
2019,9,16,18,0,0,0,5511.824,383
2019,9,16,19,0,0,0,5382.168,385
2019,9,16,20,0,0,0,5644.885,386
2019,9,16,21,0,0,0,5437.321,381
2019,9,16,22,0,0,0,5504.394,374
2019,9,16,23,0,0,0,5876.072,343
2019,9,17,0,0,0,0,5840.243,337
2019,9,17,1,0,0,0,5876.467,337
2019,9,17,2,0,0,0,5922.294,321
2019,9,17,3,0,0,0,5934.914,320
2019,9,17,4,0,0,0,5937.399,326
2019,9,17,5,5.3,9.3,9.5,5928.346,353
2019,9,17,6,75.7,69.9,82.5,5929.907,389
2019,9,17,7,93.6,136.2,164.2,5887.897,417
2019,9,17,8,14.8,147.2,153.2,5917.609,460
2019,9,17,9,21.7,185.8,196.6,5920.618,462
2019,9,17,10,462.4,220,475.2,5739.822,398
2019,9,17,11,0,155.8,155.7,5261.418,390
2019,9,17,12,575.5,183.4,505.7,5525.106,383
2019,9,17,13,463.5,188.2,424.5,5702.062,382
2019,9,17,14,105.5,197.1,242.4,5559.329,380
2019,9,17,15,254.3,134.3,214.7,5862.241,378
2019,9,17,16,45.5,74.7,83.1,4830.647,376
2019,9,17,17,0,9.9,9.9,1406.204,377
2019,9,17,18,0,0,0,2723.007,379
2019,9,17,19,0,0,0,1521.698,411
2019,9,17,20,0,0,0,456.938,413
2019,9,17,21,0,0,0,406.974,381
2019,9,17,22,0,0,0,728.776,354
2019,9,17,23,0,0,0,440.121,320
2019,9,18,0,0,0,0,489.078,323
2019,9,18,1,0,0,0,1415.781,316
2019,9,18,2,0,0,0,1150.491,314
2019,9,18,3,0,0,0,641.148,315
2019,9,18,4,0,0,0,1010.843,326
2019,9,18,5,25.8,9,9.6,667.844,354
2019,9,18,6,375.5,54.2,114.3,652.974,394
2019,9,18,7,550.1,85.1,245.5,611.55,479
2019,9,18,8,641.5,107.8,367.9,422.276,548
2019,9,18,9,695.1,122.7,465.9,274.006,496
2019,9,18,10,725.5,131.1,530.5,574.096,394
2019,9,18,11,734.6,133.9,553.9,1164.083,391
2019,9,18,12,726.9,131.4,535.5,3023.23,390
2019,9,18,13,472,178.5,415.8,3452.622,387
2019,9,18,14,620.5,114.1,374.4,4224.806,385
2019,9,18,15,576.4,85.6,263.6,3664.238,384
2019,9,18,16,416.5,57.4,132,3184.111,384
2019,9,18,17,86.1,15.9,19.5,1273.33,405
2019,9,18,18,0,0,0,946.681,416
2019,9,18,19,0,0,0,840.503,416
2019,9,18,20,0,0,0,625.972,407
2019,9,18,21,0,0,0,333.233,408
2019,9,18,22,0,0,0,723.236,384
2019,9,18,23,0,0,0,635.645,373
2019,9,19,0,0,0,0,430.364,358
2019,9,19,1,0,0,0,494.198,334
2019,9,19,2,0,0,0,758.14,330
2019,9,19,3,0,0,0,846.321,326
2019,9,19,4,0,0,0,1388.368,337
2019,9,19,5,31.2,7.4,8.1,1322.799,370
2019,9,19,6,377.4,44.2,102.8,985.917,384
2019,9,19,7,641.4,65.6,249.5,709.036,407
2019,9,19,8,728.7,81.6,373.3,329.197,459
2019,9,19,9,370.5,190.7,372,414.304,492
2019,9,19,10,9.3,176.2,181.4,220.498,452
2019,9,19,11,56.3,245.3,277.2,283.272,431
2019,9,19,12,162.3,256.4,345.7,454.543,406
2019,9,19,13,46.4,207.3,230.4,1109.698,389
2019,9,19,14,56.2,173.8,197,1252.447,386
2019,9,19,15,82,132.7,157.4,1157.466,390
2019,9,19,16,9.7,56,57.6,213.217,403
2019,9,19,17,0,4.3,4.3,81.491,408
2019,9,19,18,0,0,0,57.065,429
2019,9,19,19,0,0,0,2.762,748
2019,9,19,20,0,0,0,0,523
2019,9,19,21,0,0,0,0,416
2019,9,19,22,0,0,0,0,397
2019,9,19,23,0,0,0,70.915,384
2019,9,20,0,0,0,0,4.996,383
2019,9,20,1,0,0,0,0,381
2019,9,20,2,0,0,0,0,376
2019,9,20,3,0,0,0,385,379
2019,9,20,4,0,0,0,1469.337,383
2019,9,20,5,0,4,4,1147.972,384
2019,9,20,6,20.3,55.5,58.6,1253.875,386
2019,9,20,7,2.5,81.2,82,2303.764,573
2019,9,20,8,1.3,110.6,111.2,2887.278,651
2019,9,20,9,7.6,153.4,157.1,2092.656,559
2019,9,20,10,14.6,188.2,196.2,2408.238,531
2019,9,20,11,7.4,177,181.4,975.405,445
2019,9,20,12,5.5,164.5,167.3,1945.214,397
2019,9,20,13,0.4,126.4,126.5,1668.921,380
2019,9,20,14,0,98.7,98.7,3418.479,372
2019,9,20,15,136.5,131.2,172.1,3057.957,371
2019,9,20,16,0,33.2,33.2,2718.249,379
2019,9,20,17,0,3.3,3.3,2624.643,383
2019,9,20,18,0,0,0,2077.202,382
2019,9,20,19,0,0,0,1858.454,380
2019,9,20,20,0,0,0,1790.757,378
2019,9,20,21,0,0,0,1725.873,376
2019,9,20,22,0,0,0,1643.766,370
2019,9,20,23,0,0,0,1676.808,344
2019,9,21,0,0,0,0,1082.664,354
2019,9,21,1,0,0,0,590.18,321
2019,9,21,2,0,0,0,331.85,315
2019,9,21,3,0,0,0,200.294,322
2019,9,21,4,0,0,0,89.906,342
2019,9,21,5,6.5,4.1,4.2,3.818,353
2019,9,21,6,336.3,48.8,98,0,359
2019,9,21,7,445.1,88.1,211.7,0,367
2019,9,21,8,620.4,101.7,344.1,5.778,372
2019,9,21,9,712.8,108,449,26.079,374
2019,9,21,10,714.7,122.3,504.2,46.586,356
2019,9,21,11,678,137.7,513.3,180.11,354
2019,9,21,12,561,165.1,465.8,186.435,353
2019,9,21,13,677.2,116.5,445.3,135.866,348
2019,9,21,14,631.8,99.2,352.5,118.4,347
2019,9,21,15,624.3,67.3,248.3,0.592,348
2019,9,21,16,464.9,43.8,118.2,0.814,353
2019,9,21,17,44.8,8.9,10,6.891,375
2019,9,21,18,0,0,0,19.495,377
2019,9,21,19,0,0,0,0,378
2019,9,21,20,0,0,0,48.601,376
2019,9,21,21,0,0,0,105.058,369
2019,9,21,22,0,0,0,10.741,354
2019,9,21,23,0,0,0,30.639,327
2019,9,22,0,0,0,0,0,324
2019,9,22,1,0,0,0,3.181,314
2019,9,22,2,0,0,0,34.638,311
2019,9,22,3,0,0,0,21.152,312
2019,9,22,4,0,0,0,0,319
2019,9,22,5,0,1.5,1.5,0,317
2019,9,22,6,0,30.4,30.4,0,314
2019,9,22,7,15.1,93.9,98,0,329
2019,9,22,8,7,120.8,123.5,0,355
2019,9,22,9,117,219.1,273.1,0,368
2019,9,22,10,494.4,183.1,444.6,0,373
2019,9,22,11,696.9,136.4,519.3,0,374
2019,9,22,12,707,128.6,505.1,0.806,370
2019,9,22,13,697.6,115.3,450.1,0,367
2019,9,22,14,630.9,103.4,352.6,0,365
2019,9,22,15,569.6,76.4,237.9,12.745,365
2019,9,22,16,384.2,49.7,108.7,0,366
2019,9,22,17,13.6,6.8,7,6.442,374
2019,9,22,18,0,0,0,205.866,381
2019,9,22,19,0,0,0,3218.754,383
2019,9,22,20,0,0,0,4628.514,382
2019,9,22,21,0,0,0,3021.802,368
2019,9,22,22,0,0,0,3268.884,357
2019,9,22,23,0,0,0,2937.868,342
2019,9,23,0,0,0,0,2531.068,304
2019,9,23,1,0,0,0,2105.474,290
2019,9,23,2,0,0,0,3153.717,292
2019,9,23,3,0,0,0,916.743,291
2019,9,23,4,0,0,0,1199.902,295
2019,9,23,5,0,0.6,0.6,1279.439,342
2019,9,23,6,9.5,42.3,43.5,1711.826,378
2019,9,23,7,6.7,81.3,83,2206.295,388
2019,9,23,8,376.3,137.7,281,1706.89,521
2019,9,23,9,741.7,93.4,440.4,1746.828,501
2019,9,23,10,766,102.4,503.4,1467.562,521
2019,9,23,11,771.5,106,525.5,1122.642,506
2019,9,23,12,762.6,104.5,506.2,1111.876,426
2019,9,23,13,733.1,98.1,445.5,747.787,395
2019,9,23,14,686.2,85,351.8,763.677,395
2019,9,23,15,582.3,70.3,231.7,654.937,399
2019,9,23,16,391.8,45.5,103.3,479.497,396
2019,9,23,17,14.7,4.5,4.7,461.87,439
2019,9,23,18,0,0,0,124.758,481
2019,9,23,19,0,0,0,267.778,429
2019,9,23,20,0,0,0,376.677,415
2019,9,23,21,0,0,0,493.965,388
2019,9,23,22,0,0,0,772.608,381
2019,9,23,23,0,0,0,582.817,374
2019,9,24,0,0,0,0,714.31,389
2019,9,24,1,0,0,0,1034.252,380
2019,9,24,2,0,0,0,1480.611,378
2019,9,24,3,0,0,0,1362.76,380
2019,9,24,4,0,0,0,1068.798,380
2019,9,24,5,0,0,0,640.633,389
2019,9,24,6,97.1,55.4,68.2,623.521,403
2019,9,24,7,196.5,115.1,166.7,768.991,699
2019,9,24,8,54.9,163.9,184.2,527.498,699
2019,9,24,9,0,116.1,116.1,380.791,568
2019,9,24,10,0,133,133,417.743,567
2019,9,24,11,0,139.1,139.1,633.472,545
2019,9,24,12,0,133.8,133.9,667.546,527
2019,9,24,13,9.8,154.9,159.6,534.099,504
2019,9,24,14,5.2,117.5,119.5,447.331,407
2019,9,24,15,0.4,74.4,74.5,210.191,403
2019,9,24,16,0,27.6,27.6,398.592,403
2019,9,24,17,0,1,1,453.035,414
2019,9,24,18,0,0,0,334.982,423
2019,9,24,19,0,0,0,388.846,453
2019,9,24,20,0,0,0,531.164,453
2019,9,24,21,0,0,0,481.336,401
2019,9,24,22,0,0,0,521.524,388
2019,9,24,23,0,0,0,689.509,372
2019,9,25,0,0,0,0,837.56,375
2019,9,25,1,0,0,0,833.955,363
2019,9,25,2,0,0,0,951.854,361
2019,9,25,3,0,0,0,955.869,366
2019,9,25,4,0,0,0,1232.078,374
2019,9,25,5,0,0,0,1408.108,389
2019,9,25,6,101.9,51.3,64.2,874.59,407
2019,9,25,7,0,63.4,63.4,800.259,422
2019,9,25,8,0,89.2,89.2,894.713,440
2019,9,25,9,11.6,150.1,155.8,1017.721,430
2019,9,25,10,200.7,238.7,340.5,1591.466,425
2019,9,25,11,5.3,162.6,165.4,1346.547,411
2019,9,25,12,13.2,176.5,183.3,1330.076,405
2019,9,25,13,9.3,149.4,153.6,980.106,396
2019,9,25,14,11.1,124.2,128.3,903.987,395
2019,9,25,15,0,66.9,66.9,722.272,394
2019,9,25,16,0,27.6,27.6,554.956,392
2019,9,25,17,0,0.3,0.3,307.593,396
2019,9,25,18,0,0,0,788.876,395
2019,9,25,19,0,0,0,1237.348,399
2019,9,25,20,0,0,0,1677.123,392
2019,9,25,21,0,0,0,812.932,384
2019,9,25,22,0,0,0,919.925,376
2019,9,25,23,0,0,0,1091.301,370
2019,9,26,0,0,0,0,514.144,365
2019,9,26,1,0,0,0,261.241,351
2019,9,26,2,0,0,0,674.464,341
2019,9,26,3,0,0,0,1369.852,345
2019,9,26,4,0,0,0,1308.46,351
2019,9,26,5,0,0,0,1851.596,372
2019,9,26,6,62,48.6,55.9,1886.634,384
2019,9,26,7,0,55,55,1708.33,410
2019,9,26,8,0.1,96.7,96.8,1785.946,415
2019,9,26,9,9.7,148,152.4,1706.653,411
2019,9,26,10,107.6,238.3,293.1,1362.562,400
2019,9,26,11,28,205.8,220.4,1017.504,402
2019,9,26,12,29.4,199.2,213.9,791.752,398
2019,9,26,13,3.3,133.6,135.1,663.664,396
2019,9,26,14,13.2,125.4,130.3,577.024,393
2019,9,26,15,2.8,75.4,76.1,460.084,389
2019,9,26,16,0,32.8,32.8,784.421,390
2019,9,26,17,0,0,0,1015.714,402
2019,9,26,18,0,0,0,1720.358,400
2019,9,26,19,0,0,0,3430.107,409
2019,9,26,20,0,0,0,2631.086,390
2019,9,26,21,0,0,0,2762.602,376
2019,9,26,22,0,0,0,3014.017,353
2019,9,26,23,0,0,0,3671.217,333
2019,9,27,0,0,0,0,4006.981,330
2019,9,27,1,0,0,0,4338.601,323
2019,9,27,2,0,0,0,4318.22,317
2019,9,27,3,0,0,0,4497.724,326
2019,9,27,4,0,0,0,4225.533,333
2019,9,27,5,0,0,0,3891.836,340
2019,9,27,6,0,27.9,27.9,3370.854,372
2019,9,27,7,4.1,73.2,74.2,2280.209,378
2019,9,27,8,11.5,118.4,122.6,2243.776,381
2019,9,27,9,13,150.5,156.3,2558.973,380
2019,9,27,10,10.6,164,169.2,2113.264,379
2019,9,27,11,8.6,166,170.5,2132.549,376
2019,9,27,12,8.4,159.7,163.9,1135.895,385
2019,9,27,13,1.3,124.8,125.4,905.607,380
2019,9,27,14,43.5,146.3,162,829.019,367
2019,9,27,15,27.1,93.7,100.4,538.373,361
2019,9,27,16,120.8,49.7,64.3,494.496,370
2019,9,27,17,0,0,0,678.811,377
2019,9,27,18,0,0,0,682.835,370
2019,9,27,19,0,0,0,1166.148,370
2019,9,27,20,0,0,0,957.25,363
2019,9,27,21,0,0,0,1143.874,363
2019,9,27,22,0,0,0,1279.273,351
2019,9,27,23,0,0,0,982.143,331
2019,9,28,0,0,0,0,742.634,337
2019,9,28,1,0,0,0,441.206,334
2019,9,28,2,0,0,0,423.166,319
2019,9,28,3,0,0,0,526.289,308
2019,9,28,4,0,0,0,784.562,308
2019,9,28,5,0,0,0,1228.393,325
2019,9,28,6,0,20.3,20.3,1598.285,318
2019,9,28,7,0.1,65.5,65.5,1325.072,321
2019,9,28,8,11.7,117.6,121.7,1357.183,352
2019,9,28,9,268.8,189,306.8,1129.552,357
2019,9,28,10,88.8,224.8,268.5,1555.941,343
2019,9,28,11,164.1,239.2,323.6,1344.176,339
2019,9,28,12,76.9,214.9,252.6,1358.466,336
2019,9,28,13,5,124.5,126.6,1276.313,334
2019,9,28,14,0,87.3,87.3,975.341,332
2019,9,28,15,21.4,88,93.2,1444.609,332
2019,9,28,16,33.9,40.7,44.5,1331.342,335
2019,9,28,17,0,0,0,1748.123,345
2019,9,28,18,0,0,0,1440.819,359
2019,9,28,19,0,0,0,1431.864,362
2019,9,28,20,0,0,0,1149.591,352
2019,9,28,21,0,0,0,1278.39,326
2019,9,28,22,0,0,0,1640.807,317
2019,9,28,23,0,0,0,4911.694,319
2019,9,29,0,0,0,0,3171.426,329
2019,9,29,1,0,0,0,3601.387,322
2019,9,29,2,0,0,0,3918.258,306
2019,9,29,3,0,0,0,4439.308,294
2019,9,29,4,0,0,0,4506.273,297
2019,9,29,5,0,0,0,3249.852,304
2019,9,29,6,6,32.3,32.9,2545.648,309
2019,9,29,7,43.9,93.4,103.8,1540.861,316
2019,9,29,8,3.7,101.6,103,1512.149,325
2019,9,29,9,179.5,192.8,268.1,1595.137,338
2019,9,29,10,28.6,187.7,201.7,1893.166,343
2019,9,29,11,171.2,231.3,318.5,2619.454,342
2019,9,29,12,42.7,201.7,222.7,2443.603,341
2019,9,29,13,69.6,190.3,220.6,2602.241,339
2019,9,29,14,10,112.8,116.3,1563.295,339
2019,9,29,15,2.4,68.3,68.9,1070.077,338
2019,9,29,16,4,32.2,32.7,779.955,340
2019,9,29,17,0,0,0,803.194,348
2019,9,29,18,0,0,0,702.946,358
2019,9,29,19,0,0,0,604.393,366
2019,9,29,20,0,0,0,422.058,363
2019,9,29,21,0,0,0,446.036,353
2019,9,29,22,0,0,0,228.59,342
2019,9,29,23,0,0,0,49.695,318
2019,9,30,0,0,0,0,0,308
2019,9,30,1,0,0,0,0,293
2019,9,30,2,0,0,0,0,287
2019,9,30,3,0,0,0,0,291
2019,9,30,4,0,0,0,0,300
2019,9,30,5,0,0,0,146.422,334
2019,9,30,6,0,22.8,22.8,121.653,358
2019,9,30,7,0,50.7,50.7,14.826,370
2019,9,30,8,14.8,118,123,0,391
2019,9,30,9,168.4,195.9,268,0,366
2019,9,30,10,18.4,173.7,182.5,607.578,368
2019,9,30,11,481.7,172.5,412.4,2304.796,363
2019,9,30,12,540.3,148.7,411.4,5238.001,362
2019,9,30,13,481.9,140.7,349.1,5892.47,361
2019,9,30,14,0,85.5,85.5,4427.039,360
2019,9,30,15,124.5,96.8,125.9,3872.546,357
2019,9,30,16,143.9,37.4,52.1,2868.853,359
2019,9,30,17,0,0,0,3956.642,370
2019,9,30,18,0,0,0,3961.282,373
2019,9,30,19,0,0,0,3961.662,377
2019,9,30,20,0,0,0,529.2,375
2019,9,30,21,0,0,0,0.774,368
2019,9,30,22,0,0,0,2752.69,361
2019,9,30,23,0,0,0,3920.689,345
2019,10,1,0,0,0,0,3776.251,343
2019,10,1,1,0,0,0,3805.03,334
2019,10,1,2,0,0,0,3908.112,321
2019,10,1,3,0,0,0,3891.267,323
2019,10,1,4,0,0,0,3943.477,322
2019,10,1,5,0,0,0,3955.924,353
2019,10,1,6,329.5,31.5,63.6,3927.979,365
2019,10,1,7,554.4,58.1,183.8,4962.642,377
2019,10,1,8,451.7,110.4,261.9,3899.573,379
2019,10,1,9,570,123.1,363.4,3153.505,378
2019,10,1,10,173.6,221.6,304.4,3228.689,377
2019,10,1,11,44.7,209.2,231.4,3109.595,375
2019,10,1,12,189,220.8,310.9,2474.426,374
2019,10,1,13,419.7,154.5,332,2170.297,373
2019,10,1,14,339.7,127.7,242.6,1841.152,374
2019,10,1,15,3.6,65.3,66.1,2482.216,374
2019,10,1,16,272.5,34.2,60.3,1568.832,373
2019,10,1,17,0,0,0,2345.371,374
2019,10,1,18,0,0,0,3389.908,374
